weekid,week_position,song,performer,weeks_on_chart,peak_position,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2011-12-10,44,Mr. Saxobeat,Alexandra Stan,20,21,195105,false,0.711,0.928,11,-4.162,false,0.0527,0.0239,0.000278,0.133,0.745,127.047,4
2012-03-03,44,I Like It Like That,Hot Chelle Rae Featuring New Boyz,20,28,188200,false,0.742,0.784,1,-5.458,true,0.0552,0.0308,0.0,0.354,0.65,101.002,4
2005-09-10,44,Free Yourself,Fantasia,20,41,257426,false,0.717,0.449,5,-9.688,false,0.0596,0.681,0.0,0.0902,0.611,108.802,4
1960-07-02,45,Greenfields,The Brothers Four,20,2,182026,false,0.466,0.125,11,-20.428,false,0.0372,0.863,0.0,0.121,0.338,111.43,1
1998-03-14,45,My Body,LSG,20,4,247133,false,0.721,0.431,1,-6.633,true,0.045,0.244,0.0,0.0886,0.318,119.76,4
2009-11-28,45,Love Drunk,Boys Like Girls,20,22,226706,false,0.44,0.976,10,-3.17,true,0.141,0.00177,0.00000339,0.16,0.412,150.005,4
1999-04-17,46,Jumper,Third Eye Blind,20,5,272973,false,0.599,0.543,0,-9.226,true,0.0302,0.0129,0.00193,0.291,0.624,91.105,4
1992-04-04,46,Mysterious Ways,U2,20,9,243586,false,0.674,0.659,8,-8.049,true,0.0277,0.00156,0.00765,0.108,0.697,99.768,4
2010-11-06,46,If It's Love,Train,20,34,239040,false,0.628,0.917,6,-3.489,true,0.144,0.0108,0.00000225,0.306,0.638,94.988,4
1998-01-24,47,Honey,Mariah Carey,20,1,299826,false,0.694,0.823,1,-6.755,true,0.0917,0.118,0.00000711,0.152,0.683,95.83,4
2003-10-11,47,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,20,3,192426,false,0.839,0.834,4,-3.743,false,0.0503,0.0347,0.129,0.0837,0.778,99.994,4
1993-09-25,47,Dre Day,Dr. Dre,20,8,,,,,,,,,,,,,,
2016-11-05,47,For Free,DJ Khaled Featuring Drake,20,13,183695,true,0.916,0.571,10,-8.241,false,0.2,0.0173,0.00000111,0.153,0.498,103.521,4
1992-06-27,48,Hazard,Richard Marx,20,9,317306,false,0.676,0.582,7,-10.345,false,0.0258,0.175,0.00396,0.0672,0.648,124.838,4
1961-09-30,48,I Fall To Pieces,Patsy Cline,20,12,171333,false,0.481,0.0568,10,-20.508,true,0.0357,0.917,0.0,0.12,0.505,111.799,4
2011-09-03,48,Honey Bee,Blake Shelton,20,13,210720,false,0.481,0.849,4,-5.131,true,0.0385,0.00167,0.00000149,0.121,0.723,205.57,4
1993-07-17,48,It Was A Good Day,Ice Cube,20,15,260000,true,0.796,0.748,5,-5.409,false,0.126,0.321,0.0000494,0.217,0.802,82.384,4
1992-04-04,48,I Can't Make You Love Me,Bonnie Raitt,20,18,332960,false,0.588,0.149,7,-16.728,false,0.0319,0.846,0.0000965,0.236,0.113,124.689,4
1997-08-09,48,I Love Me Some Him/I Don't Want To,Toni Braxton,20,19,,,,,,,,,,,,,,
2006-05-06,48,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,20,23,,,,,,,,,,,,,,
2001-09-15,48,I'm Already There,Lonestar,20,24,253373,false,0.377,0.395,3,-8.622,true,0.0332,0.61,0.0,0.295,0.221,133.296,4
2017-11-11,48,Love Galore,SZA Featuring Travis Scott,20,32,275080,true,0.795,0.594,0,-6.2,true,0.0747,0.111,0.0,0.162,0.409,135.002,4
2011-04-16,48,Marry Me,Train,20,34,205453,false,0.461,0.267,0,-8.514,true,0.0278,0.834,0.0000203,0.107,0.481,87.918,4
2011-01-22,48,My Kinda Party,Jason Aldean,20,39,284960,false,0.41,0.9,0,-4.249,false,0.0656,0.0167,0.0000109,0.339,0.558,176.962,4
2003-02-22,49,Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,20,3,187840,false,0.844,0.754,6,-5.46,true,0.207,0.00833,0.00000342,0.0575,0.961,100.002,4
1993-10-23,49,I'm Gonna Be (500 Miles),The Proclaimers,20,3,219466,false,0.851,0.551,4,-5.177,true,0.0396,0.151,0.0,0.0827,0.807,131.922,4
1998-03-14,49,Feel So Good,Mase,20,5,203626,true,0.821,0.703,11,-8.464,false,0.24,0.192,0.0,0.0816,0.536,105.154,4
2002-04-20,49,Hey Baby,No Doubt Featuring Bounty Killer,20,5,207040,false,0.705,0.872,11,-3.557,false,0.126,0.0618,0.0,0.227,0.75,93.628,4
1996-11-23,49,I Can't Sleep Baby (If I),R. Kelly,20,5,330720,false,0.701,0.515,4,-7.899,false,0.0326,0.23,0.0,0.262,0.232,120.202,4
1997-03-22,49,I'm Still In Love With You,New Edition,20,7,279666,false,0.737,0.521,8,-4.761,false,0.0368,0.431,0.0,0.315,0.416,134.286,4
1995-07-29,49,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,20,10,,,,,,,,,,,,,,
2008-09-20,49,I Luv Your Girl,The-Dream,20,20,267866,true,0.686,0.322,8,-9.829,true,0.0386,0.017,0.0,0.125,0.0396,89.958,4
1994-06-11,49,Everyday,Phil Collins,20,24,343893,false,0.701,0.469,3,-9.63,true,0.0305,0.534,0.00105,0.121,0.384,94.699,4
1995-12-16,49,Let Me Be The One,Blessid Union Of Souls,20,29,278333,false,0.562,0.799,7,-8.958,true,0.0463,0.095,0.0000225,0.217,0.425,88.032,4
2007-08-18,49,Lost In This Moment,Big & Rich,20,36,210842,false,0.599,0.574,11,-7.363,true,0.0434,0.32,0.0,0.226,0.677,147.751,4
2016-01-02,50,Drag Me Down,One Direction,20,3,192120,false,0.73,0.703,0,-5.672,false,0.0369,0.109,0.0,0.0657,0.595,138.113,4
1998-06-20,50,Gone Till November,Wyclef Jean,20,7,207626,false,0.674,0.536,4,-7.957,true,0.0855,0.0956,0.0000453,0.133,0.452,85.933,4
1992-05-30,50,Good For Me,Amy Grant,20,8,239493,false,0.594,0.883,5,-4.279,true,0.0451,0.329,0.0000833,0.276,0.863,89.997,4
2019-11-23,50,My Type,Saweetie,20,21,126446,true,0.899,0.811,2,-6.294,true,0.258,0.000677,0.0,0.0672,0.587,105.038,4
1997-01-04,50,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",20,25,253600,true,0.581,0.505,4,-5.434,true,0.0309,0.231,0.0,0.142,0.131,135.594,4
2015-04-18,50,Night Changes,One Direction,20,31,226600,false,0.672,0.52,8,-7.747,true,0.0353,0.859,0.0,0.115,0.37,120.001,4
1973-12-15,51,Half-Breed,Cher,20,1,,,,,,,,,,,,,,
1998-09-19,51,My All,Mariah Carey,20,1,230933,false,0.4,0.317,7,-10.249,false,0.0317,0.732,0.0000503,0.086,0.108,107.845,4
2014-05-17,51,Drunk In Love,Beyonce Featuring Jay Z,20,2,323480,true,0.589,0.621,5,-6.902,false,0.0468,0.00969,0.00104,0.181,0.401,140.03,4
1994-10-15,51,Funkdafied,Da Brat,20,6,185933,true,0.802,0.461,11,-12.367,false,0.302,0.0757,0.0,0.109,0.74,90.995,4
2002-11-16,51,Just Like A Pill,P!nk,20,8,236600,false,0.689,0.774,9,-4.528,true,0.0278,0.0000885,0.0,0.0941,0.253,102.052,4
2009-04-25,51,I Hate This Part,The Pussycat Dolls,20,11,218400,false,0.756,0.612,5,-4.371,true,0.0317,0.0659,0.0,0.274,0.452,111.572,4
1997-01-11,51,If Your Girl Only Knew,Aaliyah,20,11,,,,,,,,,,,,,,
1998-01-10,51,I Care 'Bout You,Milestone,20,23,,,,,,,,,,,,,,
2020-11-21,51,Lovin' On You,Luke Combs,20,23,194866,false,0.572,0.949,4,-4.865,true,0.06,0.00165,0.000195,0.163,0.53,118.974,4
2008-06-21,51,Feels Like Tonight,Daughtry,20,24,238701,false,0.483,0.907,6,-3.166,true,0.045,0.000822,0.0,0.117,0.352,130.984,4
2004-01-17,51,I Love This Bar,Toby Keith,20,26,335333,false,0.608,0.825,2,-6.303,true,0.0419,0.024,0.00656,0.346,0.454,115.049,4
2007-02-03,51,My Wish,Rascal Flatts,20,28,248280,false,0.549,0.801,4,-4.734,true,0.0312,0.0349,0.0000068,0.102,0.471,135.724,4
2009-11-07,51,Never Say Never,The Fray,20,32,256613,false,0.23,0.492,8,-5.767,true,0.0317,0.568,0.00000818,0.176,0.262,160.139,4
2014-06-07,51,Get Me Some Of That,Thomas Rhett,20,41,187400,false,0.549,0.866,6,-5.306,true,0.0476,0.0733,0.0,0.25,0.767,87.964,4
1973-01-20,52,I Can See Clearly Now,Johnny Nash,20,1,164733,false,0.681,0.373,2,-13.2,true,0.0568,0.633,0.00113,0.0751,0.623,123.423,4
2018-12-15,52,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,20,3,179404,true,0.931,0.387,1,-9.127,true,0.412,0.088,0.0,0.136,0.376,125.978,4
2001-04-21,52,It's Over Now,112,20,6,264933,false,0.66,0.71,1,-4.541,true,0.0409,0.0106,0.00000701,0.0736,0.233,97.988,4
1975-08-23,52,Dynomite-Part I,Tony Camillo's Bazuka,20,10,,,,,,,,,,,,,,
2008-02-09,52,I'm So Hood,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",20,19,255400,true,0.711,0.885,9,-3.178,false,0.0804,0.0199,0.0,0.247,0.514,130.954,4
1995-04-15,52,I Miss You,N2U,20,22,,,,,,,,,,,,,,
1996-10-26,52,Jealousy,Natalie Merchant,20,23,161533,false,0.723,0.521,0,-9.78,true,0.028,0.296,0.0406,0.0998,0.61,101.127,4
2013-03-02,52,Every Storm (Runs Out Of Rain),Gary Allan,20,26,225640,false,0.526,0.693,0,-6.972,true,0.0327,0.046,0.00000955,0.247,0.363,107.012,4
2003-03-22,52,I Just Wanna Be Mad,Terri Clark,20,27,206400,false,0.574,0.897,10,-4.464,true,0.0395,0.0656,0.0,0.304,0.75,100.016,4
2017-01-28,52,May We All,Florida Georgia Line Featuring Tim McGraw,20,30,226173,false,0.488,0.915,7,-4.255,true,0.0389,0.0406,0.0,0.351,0.646,75.019,4
2014-03-01,52,It Won't Stop,Sevyn Streeter Featuring Chris Brown,20,30,281080,false,0.657,0.574,1,-9.484,false,0.0407,0.016,0.000081,0.172,0.211,119.992,4
1992-04-04,52,Is It Good To You,Heavy D & The Boyz,20,32,292226,false,0.711,0.595,1,-12.99,true,0.036,0.0484,0.0327,0.208,0.836,107.473,4
2008-12-06,52,Don't Think I Don't Think About It,Darius Rucker,20,35,183306,false,0.578,0.752,9,-5.264,true,0.033,0.0275,0.0,0.125,0.405,149.689,4
2005-04-09,52,Give A Little Bit,Goo Goo Dolls,20,37,214400,false,0.557,0.951,0,-3.003,true,0.033,0.00194,0.000172,0.157,0.528,93.974,4
2012-02-18,52,Drink In My Hand,Eric Church,20,40,191306,false,0.626,0.913,0,-4.452,true,0.0318,0.00635,0.0,0.293,0.946,113.044,4
2020-02-22,52,Heartache Medication,Jon Pardi,20,42,209109,false,0.621,0.791,9,-3.343,true,0.0265,0.0361,0.0,0.143,0.734,95.075,4
2014-09-06,52,Girls Chase Boys,Ingrid Michaelson,20,52,221413,false,0.473,0.82,8,-5.702,true,0.0408,0.031,0.0000155,0.0414,0.678,84.893,4
1998-07-11,53,My Heart Will Go On,Celine Dion,20,1,280000,false,0.428,0.276,4,-11.729,true,0.0312,0.732,0.00000533,0.117,0.0382,99.195,1
1976-05-15,53,Dream Weaver,Gary Wright,20,2,256173,false,0.266,0.389,4,-13.682,true,0.0305,0.244,0.00000142,0.0688,0.148,140.243,4
1993-07-10,53,I Have Nothing,Whitney Houston,20,4,289160,false,0.54,0.401,0,-10.499,true,0.0364,0.576,0.0,0.164,0.24,152.974,3
2001-06-09,53,Jaded,Aerosmith,20,7,214333,false,0.517,0.89,9,-4.033,true,0.0539,0.005,0.0000147,0.0824,0.632,118.009,4
2012-03-10,53,Make Me Proud,Drake Featuring Nicki Minaj,20,9,219893,true,0.684,0.486,1,-10.155,true,0.132,0.00268,0.000148,0.157,0.355,131.913,4
2002-08-31,53,Hella Good,No Doubt,20,13,242253,false,0.783,0.684,8,-4.076,true,0.0346,0.0188,0.015,0.0851,0.822,115.141,4
2010-09-18,53,Impossible,Shontelle,20,13,226533,false,0.599,0.624,8,-3.631,true,0.0343,0.385,0.0,0.125,0.539,90.034,4
2013-06-22,53,Get Your Shine On,Florida Georgia Line,20,27,222013,false,0.497,0.927,0,-4.52,true,0.0371,0.00286,0.00000126,0.413,0.607,96.991,4
2002-04-13,53,Don't You Forget It,Glenn Lewis,20,30,248773,false,0.72,0.513,6,-7.746,false,0.072,0.118,0.0,0.114,0.304,89.004,4
2006-03-18,53,Honky Tonk Badonkadonk,Trace Adkins,20,30,240093,false,0.536,0.943,11,-5.317,false,0.108,0.399,0.0000227,0.225,0.622,123.759,4
2013-08-17,53,Hey Pretty Girl,Kip Moore,20,41,215920,false,0.291,0.4,2,-10.615,true,0.0306,0.145,0.0000186,0.259,0.0935,83.112,1
1960-02-13,54,Heartaches By The Number,Guy Mitchell,20,1,154295,false,0.584,0.589,5,-11.203,true,0.0718,0.463,0.0000153,0.069,0.842,172.484,4
2019-09-14,54,ME!,Taylor Swift Featuring Brendon Urie,20,2,193000,false,0.61,0.83,0,-4.105,true,0.0571,0.033,0.0,0.118,0.728,182.162,4
2019-09-14,54,ME!,Taylor Swift Featuring Brendon Urie,20,2,193000,false,0.61,0.83,0,-4.105,true,0.0571,0.033,0.0,0.118,0.728,182.162,4
2000-02-26,54,I Wanna Love You Forever,Jessica Simpson,20,3,263800,false,0.59,0.666,4,-4.047,false,0.0244,0.156,0.0,0.136,0.0743,104.042,4
1992-06-13,54,I Can't Dance,Genesis,20,7,241360,false,0.914,0.528,3,-9.114,true,0.0508,0.499,0.00000438,0.0454,0.898,107.557,4
2021-05-22,54,Good Days,SZA,20,9,279204,true,0.436,0.655,1,-8.37,false,0.0583,0.499,0.0000081,0.688,0.412,121.002,4
1992-09-12,54,Hold On My Heart,Genesis,20,12,276373,false,0.465,0.365,5,-12.633,false,0.0295,0.618,0.0113,0.0747,0.265,171.904,4
2003-08-16,54,If You're Not The One,Daniel Bedingfield,20,15,257160,false,0.682,0.547,10,-7.705,true,0.0318,0.555,0.0,0.105,0.272,120.0,4
2019-12-14,54,How Do You Sleep?,Sam Smith,20,24,202204,false,0.477,0.682,1,-4.931,false,0.0925,0.153,0.0,0.0763,0.345,110.567,5
1997-06-14,54,Let Me Clear My Throat,DJ Kool,20,30,290160,false,0.697,0.9,7,-7.036,true,0.259,0.168,0.0,0.369,0.551,102.83,4
2000-06-10,54,How Do You Like Me Now?!,Toby Keith,20,31,209066,false,0.65,0.679,0,-8.937,true,0.0317,0.0712,0.00000863,0.0882,0.699,109.49,4
2008-09-06,54,Handlebars,Flobots,20,37,206813,false,0.704,0.57,5,-7.136,true,0.0989,0.0222,0.0,0.101,0.524,141.888,4
2017-02-25,54,HandClap,Fitz And The Tantrums,20,53,193253,false,0.636,0.836,8,-3.004,true,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4
1999-08-28,55,Livin' La Vida Loca,Ricky Martin,20,1,243160,false,0.425,0.954,1,-3.756,false,0.0476,0.00411,0.0,0.0555,0.933,178.043,4
1994-02-26,55,Gangsta Lean,DRS,20,4,322142,true,0.742,0.258,3,-11.885,false,0.0339,0.451,0.0,0.0926,0.476,82.576,3
1992-07-04,55,Make It Happen,Mariah Carey,20,5,307000,false,0.811,0.53,2,-8.537,false,0.0355,0.0067,0.0285,0.0801,0.75,107.853,4
1997-09-27,55,It's Your Love,Tim McGraw With Faith Hill,20,7,,,,,,,,,,,,,,
2004-10-30,55,I Like That,"Houston Featuring Chingy, Nate Dogg & I-20",20,11,236520,false,0.797,0.502,10,-3.925,false,0.0968,0.0154,0.0,0.1,0.385,106.997,4
1993-01-02,55,Have You Ever Needed Someone So Bad,Def Leppard,20,12,324026,false,0.497,0.726,4,-8.335,true,0.0272,0.0489,0.00000899,0.049,0.735,136.792,4
1998-11-28,55,Friend Of Mine,Kelly Price,20,12,377506,false,0.731,0.379,1,-9.026,true,0.033,0.447,0.0,0.0729,0.403,109.884,4
2005-04-02,55,Get Back,Ludacris,20,13,270746,true,0.582,0.651,1,-4.971,true,0.257,0.0749,0.0,0.134,0.191,171.463,4
2010-11-20,55,Misery,Maroon 5,20,14,216200,false,0.704,0.81,4,-4.874,false,0.0425,0.000315,0.0,0.216,0.726,102.98,4
1998-08-22,55,I Got The Hook Up!,Master P Featuring Sons Of Funk,20,16,256013,true,0.608,0.704,11,-5.655,false,0.258,0.0447,0.0,0.397,0.818,79.302,4
1996-04-27,55,No One Else,Total,20,22,260466,false,0.782,0.515,6,-8.215,false,0.3,0.185,0.0000134,0.0577,0.791,182.19,4
1993-10-16,55,Fields Of Gold,Sting,20,23,222120,false,0.651,0.339,2,-11.917,true,0.0246,0.372,0.0141,0.0739,0.32,103.996,4
2008-05-10,55,I Remember,Keyshia Cole,20,24,260093,false,0.549,0.756,5,-4.412,false,0.0462,0.234,0.0,0.0894,0.318,129.205,4
1996-01-06,55,"I Like It, I Love It",Tim McGraw,20,25,205706,false,0.643,0.961,0,-5.298,true,0.0315,0.0196,0.0,0.948,0.96,124.027,4
2015-12-19,55,How Deep Is Your Love,Calvin Harris & Disciples,20,27,212640,false,0.738,0.868,11,-4.373,false,0.0731,0.0389,0.00171,0.388,0.336,122.003,4
1999-10-16,55,Lesson In Leavin',Jo Dee Messina,20,28,220200,false,0.612,0.804,7,-7.275,true,0.0543,0.273,0.0,0.311,0.841,80.771,4
2002-07-27,55,Drive (For Daddy Gene),Alan Jackson,20,28,242066,false,0.709,0.61,11,-7.206,true,0.0434,0.317,0.0,0.102,0.475,125.189,4
2003-07-12,55,Like A Stone,Audioslave,20,31,293960,false,0.614,0.568,7,-5.477,false,0.0276,0.00797,0.0,0.0997,0.516,107.849,4
2013-01-26,55,Feel Again,OneRepublic,20,36,185080,false,0.467,0.815,7,-7.929,false,0.0524,0.0198,0.00000123,0.118,0.335,140.047,4
1998-01-24,55,Legend Of A Cowgirl,Imani Coppola,20,36,227666,false,0.745,0.608,6,-5.525,true,0.0373,0.0171,0.0,0.081,0.541,129.303,4
1998-08-01,56,Frozen,Madonna,20,2,367333,false,0.602,0.616,1,-10.917,true,0.0353,0.662,0.0153,0.149,0.31,108.017,4
1998-07-25,56,It's All About Me,Mya & Sisqo,20,6,264933,false,0.808,0.504,2,-7.281,true,0.0805,0.232,0.0,0.171,0.499,137.048,4
1960-06-25,56,Let The Little Girl Dance,Billy Bland,20,7,141946,false,0.591,0.537,5,-8.614,true,0.0676,0.419,0.0,0.372,0.96,141.603,4
1999-12-18,56,I Do (Cherish You),98 Degrees,20,13,,,,,,,,,,,,,,
2003-11-08,56,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,20,17,230133,false,0.713,0.772,2,-6.69,true,0.0372,0.208,0.0,0.211,0.88,125.202,4
2003-08-23,56,Don't Wanna Try,Frankie J,20,19,245293,false,0.655,0.433,5,-7.577,false,0.0348,0.444,0.0,0.221,0.199,130.127,4
1992-02-22,56,Live For Loving You,Gloria Estefan,20,22,276893,false,0.728,0.613,7,-12.704,true,0.0369,0.093,0.00419,0.0448,0.521,114.926,4
2004-08-14,56,Don't Tell Me,Avril Lavigne,20,22,202013,false,0.523,0.795,4,-2.92,true,0.0386,0.00462,0.0,0.358,0.484,144.106,4
1996-05-11,56,Fu-Gee-La,Fugees,20,29,,,,,,,,,,,,,,
2021-01-30,56,Love You Like I Used To,Russell Dickerson,20,31,186613,false,0.501,0.788,10,-4.624,true,0.0415,0.12,0.0,0.137,0.61,152.047,4
2000-03-04,56,Got Your Money,Ol' Dirty Bastard Featuring Kelis,20,33,239546,true,0.934,0.459,1,-7.654,true,0.189,0.0516,0.0,0.222,0.697,103.04,4
1998-07-11,56,Get At Me Dog,DMX Featuring Sheek Of The Lox,20,39,243240,true,0.596,0.623,1,-8.444,true,0.496,0.0399,0.0,0.729,0.476,97.002,4
1995-12-02,56,I Wanna B With U,Fun Factory,20,45,213600,false,0.762,0.863,7,-4.124,true,0.0472,0.0869,0.0,0.101,0.57,100.003,4
2016-06-25,56,My Church,Maren Morris,20,50,197930,false,0.517,0.743,9,-4.336,true,0.0363,0.243,0.00000336,0.107,0.664,76.979,4
1997-06-28,57,Get It Together,702,20,10,291400,false,0.787,0.188,10,-11.456,true,0.0348,0.642,0.00000248,0.0696,0.271,114.048,4
2002-07-06,57,Escape,Enrique Iglesias,20,12,208040,false,0.778,0.851,11,-5.288,true,0.0297,0.033,0.00106,0.152,0.881,125.993,4
2003-11-08,57,My Love Is Like... Wo,Mya,20,13,209490,false,0.835,0.678,4,-6.458,true,0.124,0.227,0.00000644,0.287,0.708,132.868,4
2001-08-25,58,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",20,1,264846,false,0.751,0.766,5,-3.594,true,0.0515,0.0174,0.00000807,0.658,0.673,109.897,4
1994-06-11,58,Gin And Juice,Snoop Doggy Dogg,20,8,211493,true,0.549,0.853,7,-4.293,true,0.188,0.0285,0.000296,0.618,0.346,94.695,4
1991-11-30,58,Everybody Plays The Fool,Aaron Neville,20,8,266106,false,0.803,0.353,10,-14.05,true,0.126,0.224,0.00478,0.0535,0.404,87.892,4
1991-12-14,58,Don't Want To Be A Fool,Luther Vandross,20,9,275133,false,0.632,0.576,7,-8.345,true,0.0234,0.482,0.0,0.151,0.323,95.321,4
2005-10-15,58,Get It Poppin',Fat Joe Featuring Nelly,20,9,211320,false,0.905,0.55,1,-7.558,true,0.372,0.0628,0.0,0.0644,0.52,100.813,4
2015-09-12,58,Nasty Freestyle,T-Wayne,20,9,142212,true,0.779,0.472,11,-7.116,true,0.218,0.0577,0.0,0.114,0.412,135.051,4
1994-03-12,58,Keep Ya Head Up,2Pac,20,12,262506,true,0.636,0.731,4,-7.037,true,0.421,0.162,0.0,0.455,0.61,86.15,4
2007-07-28,58,Like A Boy,Ciara,20,19,237053,false,0.701,0.724,0,-5.751,false,0.145,0.267,0.0,0.0867,0.425,132.035,4
2005-07-16,58,Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,20,23,234733,true,0.745,0.62,11,-8.24,true,0.148,0.0131,0.0,0.118,0.603,99.985,4
2007-01-27,58,Here It Goes Again,OK Go,20,38,179813,false,0.537,0.882,0,-2.306,true,0.0403,0.000342,0.0000906,0.12,0.81,145.729,4
1997-11-29,58,I Say A Little Prayer,Diana King,20,38,211533,false,0.69,0.889,4,-5.074,false,0.0595,0.00875,0.0000103,0.0904,0.538,125.958,4
1997-09-20,58,I Wanna Be There,Blessid Union Of Souls,20,39,270026,false,0.506,0.657,7,-7.291,true,0.0278,0.0373,0.0,0.0432,0.496,140.481,4
2011-10-29,58,Keep Your Head Up,Andy Grammer,20,53,189933,false,0.674,0.778,0,-5.367,true,0.0376,0.0469,0.0,0.145,0.816,90.01,4
1997-05-10,59,"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,20,4,,,,,,,,,,,,,,
2003-01-18,59,Like I Love You,Justin Timberlake,20,11,283626,false,0.853,0.811,6,-4.926,false,0.0646,0.0439,0.000304,0.0703,0.901,114.961,4
1992-03-14,59,No Son Of Mine,Genesis,20,12,399106,false,0.658,0.595,4,-8.704,false,0.0251,0.133,0.000358,0.0978,0.256,103.975,4
2003-01-04,59,I Care 4 U,Aaliyah,20,16,,,,,,,,,,,,,,
2006-11-25,59,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,20,17,241306,true,0.744,0.368,1,-6.349,true,0.0524,0.0702,0.0,0.192,0.391,84.018,4
2007-02-24,59,Hurt,Christina Aguilera,20,19,243373,false,0.327,0.295,4,-6.907,false,0.0313,0.775,0.0,0.107,0.143,148.574,4
2020-01-25,59,Heat,Chris Brown Featuring Gunna,20,36,232733,true,0.62,0.613,0,-5.83,true,0.0795,0.0607,0.0,0.117,0.483,82.43,4
1992-03-28,59,Kiss You Back,Digital Underground,20,40,221466,false,0.845,0.648,9,-10.685,false,0.113,0.0386,0.0,0.223,0.794,113.086,4
2018-02-03,59,Greatest Love Story,LANCO,20,45,222573,false,0.671,0.617,10,-8.72,true,0.0561,0.401,0.0,0.119,0.62,147.986,4
1997-03-15,59,Knocks Me Off My Feet,Donell Jones,20,49,222760,false,0.469,0.594,7,-8.209,true,0.0403,0.0663,0.0,0.0806,0.485,167.223,4
2010-05-08,59,Halfway Gone,Lifehouse,20,50,195306,false,0.543,0.919,1,-4.831,false,0.0415,0.000449,0.0,0.243,0.498,125.022,4
2005-07-09,60,Lonely,Akon,20,4,235800,true,0.632,0.533,5,-7.873,false,0.0338,0.351,0.0,0.236,0.595,90.064,4
1993-01-23,60,Free Your Mind,En Vogue,20,8,293105,false,0.765,0.831,7,-6.522,true,0.0565,0.0894,0.0,0.393,0.809,100.026,4
1992-01-18,60,I Wonder Why,Curtis Stigers,20,9,267240,false,0.549,0.62,0,-8.971,true,0.0306,0.0573,0.0,0.591,0.288,135.112,3
2013-07-27,60,Heart Attack,Demi Lovato,20,10,210840,false,0.504,0.785,8,-4.802,true,0.104,0.0738,0.0,0.239,0.502,173.968,4
1993-03-20,60,Faithful,Go West,20,14,265560,false,0.615,0.912,10,-8.028,false,0.0416,0.0323,0.0,0.0966,0.753,105.538,4
2007-12-01,60,LoveStoned,Justin Timberlake,20,17,444333,true,0.859,0.681,1,-6.247,true,0.0549,0.34,0.000161,0.213,0.852,121.243,4
1997-03-22,60,No Time,Lil' Kim Featuring Puff Daddy,20,18,300666,true,0.627,0.814,5,-5.863,false,0.304,0.256,0.00000115,0.285,0.799,90.42,4
1994-12-24,60,Lucky One,Amy Grant,20,18,249386,false,0.505,0.718,10,-4.878,true,0.0266,0.43,0.00000446,0.176,0.744,185.804,4
2013-06-22,60,Mama's Broken Heart,Miranda Lambert,20,20,177773,false,0.768,0.809,4,-4.204,false,0.0616,0.278,0.0,0.139,0.748,111.989,4
2002-01-19,60,Lifetime,Maxwell,20,22,329413,false,0.695,0.454,9,-7.267,true,0.0788,0.307,0.0000046,0.0727,0.496,127.986,4
2009-10-24,60,Ice Cream Paint Job,Dorrough,20,27,237320,true,0.849,0.59,0,-8.367,true,0.428,0.000545,0.0,0.343,0.656,180.026,4
2006-07-01,60,For You I Will (Confidence),Teddy Geiger,20,29,228880,false,0.315,0.751,1,-5.74,false,0.0517,0.0041,0.0,0.0984,0.272,119.566,4
2002-04-13,60,Good Morning Beautiful,Steve Holy,20,29,210933,false,0.565,0.5,7,-8.822,true,0.031,0.452,0.0,0.137,0.242,70.984,4
2014-09-13,60,I Don't Dance,Lee Brice,20,33,221173,false,0.587,0.559,1,-7.742,true,0.0321,0.399,0.00000669,0.0992,0.19,92.036,4
2017-07-08,60,Look At Me!,XXXTentacion,20,34,126345,true,0.763,0.726,1,-6.405,true,0.282,0.259,0.0,0.0976,0.349,139.059,4
2006-03-04,60,Must Be Doin' Somethin' Right,Billy Currington,20,39,269586,false,0.486,0.656,9,-3.36,true,0.0275,0.212,0.0,0.0555,0.395,167.804,4
2011-04-23,60,Let Me Down Easy,Billy Currington,20,46,228493,false,0.61,0.497,1,-4.885,true,0.027,0.362,0.0,0.107,0.163,125.029,4
1975-03-01,61,Laughter In The Rain,Neil Sedaka,20,1,170066,false,0.507,0.627,5,-9.439,true,0.0241,0.358,0.00167,0.0434,0.95,101.023,4
2000-01-15,61,Heartbreaker,Mariah Carey Featuring Jay-Z,20,1,285706,false,0.524,0.816,1,-5.872,true,0.37,0.384,0.0,0.349,0.789,200.031,4
1999-02-20,61,How Deep Is Your Love,Dru Hill Featuring Redman,20,3,243360,true,0.72,0.434,6,-9.08,true,0.0907,0.0367,0.0000152,0.318,0.756,94.421,4
